,Unnamed: 0.1,Unnamed: 0,id,sentiment,text,topic,ip
116,116.0,,1657507261680431106,-1,"svp arrêtez de vous mentir un peu à vous même, vous gérez bien le poulet aux olives et rfissa mais trql sur la gastronomie italienne",['gastronomie'],192.168.1.254
117,117.0,,1655707412416823298,-1,De 320.000 à 300.000 abonnés en moins de trois heures. 20.000 abonnés perdus depuis la fin de sa conférence de presse. Pastef a une force digitale enorme. DU JAMAIS VU ! https://t.co/Hs51k9Occd,['espace'],192.168.1.254
118,118.0,,1656540355787890688,-1,"L'extrême droite Française, héritière du Nazisme, du Fascisme et de Vichy, s'installe et terrorise la France avant d'accéder au pouvoir. Nous connaissons la suite #SaintBrevin https://t.co/Dg8oSSm7Md",['star_wars'],192.168.1.254
119,119.0,,1656793836776046593,-1,jump scare (pas envie de penser au moment où va falloir les démêler et les re styliser surtout yoimiya) https://t.co/GuohLlJG05,['cheval'],192.168.1.254
120,120.0,,1656322748392636422,-1,"Darmanin, ancien de l'Action Française, interdit la manifestation traditionnelle de l'Action Française.

Spoil : cette manif ne provoque jamais de troubles à l'ordre public. https://t.co/0GbkEJCXBz",['violence'],192.168.1.254
121,121.0,,1657484798770774022,1,"3️⃣ Traitement des Paiements avec Stripe : Pour gérer facilement plusieurs formules d'abonnement, j'utilise Stripe. Il s'agit d'une plateforme de paiement robuste qui offre une gestion sécurisée et fiable des transactions, garantissant une expérience utilisateur fluide",['crucial'],192.168.1.254
122,122.0,,1656920426642128897,-1,"@Le_Figaro @Margueritestern Pourquoi est-ce que vous relayez les propos haineux d'une personne transphobe, sachant par ailleurs que la transphobie est interdite par la loi?",['transphobie'],192.168.1.254
123,123.0,,1657157968293515265,-1,@Onpized_ @LesGoatsLensois On aimerais bien le prendre le parapluie. La sécheresse fait rage ici. On rigole pas avec ça. Ça fait 6 mois qu’il est pas tombé une goutte d’eau.,['rage'],192.168.1.254
124,124.0,,1657101553755455489,1,"@SenseiSada @cafezelda @japandealworld C’est une reproduction de l’épée du protagoniste dans tout les jeux Zelda enfin celle qui finit par le devenir un moment donné dans le jeu, dans cette épisode elle a cette forme, pourquoi ? Je sais pas encore 😂",['reproduction'],192.168.1.254
125,125.0,,1656438694272794625,1,LE RETOOOOUR A LA MAISON https://t.co/N58b0leZmK,['serveur'],192.168.1.254
126,126.0,,1656299891918864392,0,"Pour12 heur.2 esdepartementmashariqhautwatan droityak'aLouzza.hrstadearcdeseine façade vu basir.t 1.4 toile.etoile.haifa samawat pied incandescent univers stennaire stim choucroute.viande du,coup pour lhaldoL v Venezuela leg futur imigre eden malak heroine https://t.co/ueE3BmvL3Z",['uranium'],192.168.1.254
127,127.0,,1657153018721173512,-1,"@Beatrice_Rosen déjà si ils arrêtaient de vendre l'eau aux émirats nous n'en manquerions pas en france...
tous les jours des supers tanker partent de fos sur mer (dept.13) remplis d'eau potable",['eau'],192.168.1.254
128,128.0,,1656058485845442560,1,"@Benjaminkonate3 Tu as raison. Tu sais j'aimais pas lire avant je lisais quasiment jamais vers l'âge de 12-25 ans. J'aimais pas lire, j'aimais pas la philosophie (en terminale ES j'ai détesté ça) etc et maintenant je lis bcp et je me suis prise de passion pour la Philo j'adore now la philosophie",['philosophie'],192.168.1.254
129,129.0,,1656084858240655362,-1,#depression #mourir,['depression'],192.168.1.254
130,130.0,,1656418902283280384,-1,"La dégradation des déchets de plastique à l’aide de microorganismes fait l’objet de recherches scientifiques depuis un bon moment déjà. Les bactéries et levures qui étaient connues jusqu’à maintenant opèrent à une température de 30C, ce qui engendre des coûts qui rendent le… https://t.co/R8IPyrr75s https://t.co/tLF0ljzBZ2",['plastique'],192.168.1.254
131,131.0,,1655347058793144320,-1,see how forgiveless is not mentionned but ghost in the machine is? alors POURQUOI c’est l’inverse dans la setlist jai besoin que tu te REVEILLES @CISEAUX ‼️‼️ https://t.co/oFEGxbBk0u,['inverse'],82.127.173.96
132,132.0,,1656394876139839488,1,"🔴Burkina Faso/Ghana: Le Président Nana AKUFO-ADDO et le Capitaine Ibrahim TRAORÉ ont évoqué des questions majeures de la sous-région et ont également échangé sur des sujets d'intérêt commun aux deux peuples… 

Lire ici ⤵️ 

https://t.co/6sBOv2AKof https://t.co/AGy5MQw3Jl",['grain'],82.127.173.96
133,133.0,,1657165518686617609,-1,@Algerie360 Iexprimant une préoccupation ou une position ferme à l'égard de la situation en Algérie peut avoir un impact diplomatique. Cela envoie un message clair aux autorités algériennes sur les préoccupations de l'Union européenne concernant les développements en cours dans le pays.,['union_europeenne'],192.168.1.254
134,134.0,,1656988368834637826,-1,@xAzrodEU Ils ont plus le droit à l'erreur s'ils veulent une coupe d'Europe,['service_client'],192.168.1.254
135,135.0,,1657388719916167170,1,"@RyanTmYt Il y a aussi des jeux où le rt rends mal, hogwarts legacy le rt a bcp de problème visuel par exemple.",['hogwarts_legacy'],82.127.173.96
136,136.0,,1656434514288160768,-1,@rzmssaaa Le Visegrad etc. Le président lui même en parle mais tranquille.,['centrale'],192.168.1.254
137,137.0,,1656434862801166337,1,@JulieGarnierFI Il y a plein de fous dans ce pays mais aussi melenchon.,['melenchon'],82.127.173.96
138,138.0,,1657168645582213122,1,je vais gouter sa baguette de ce pas,['baguette'],82.127.173.96
139,139.0,,1656437246344548353,-1,@mhycht @Capxnce elle juge un gars qui dit bipolaire sans prouver qu’il est bipolaire mais elle parle de sa dépression sans prouver qu’elle est dépressive ?,['depression'],82.127.173.96
140,140.0,,1592568740071493632,1,"Ouhouh #cyrilhanouna la réponse de Melenchon à ton attitude de blaireau 
#hanounaGrosCon https://t.co/0VYhUyZkVX",['melenchon'],82.127.173.96
141,141.0,,1657130225413804032,0,"(Mississippi Provincial Archives, French Domination , Correspondance Génér xvii, pp. 303-307.)",['correspondance'],82.127.173.96
142,142.0,,1655638566855139329,-1,"@LAnctre Lol, et tu oses la traiter de mytho?",['melenchon'],82.127.173.96
143,143.0,,1657535130951467010,-1,@Wavstar1 @JJBergerac @20Minutes Quel courage d'étaler sa stupidité comme ça sur internet,['internet'],192.168.1.254
144,144.0,,1656925553767612417,-1,"« Amrabat c’est la que la hype Coupe du Monde, il a aucune technique balle au pied »

Amrabat à la Fiorentina face aux top de Serie A et en Europe :
https://t.co/yzaeMZP4Zp","['europe', 'coupe']",82.127.173.96
145,145.0,,1655691709047533570,-1,@RobzezPierre @Hark_abe Et Asus et HP et MSI et Lenovo et en fait tous les constructeurs 😬,['asus'],192.168.1.254
146,146.0,,1655677182134349824,1,"Donner plus pour gagner plus ? 

C’est possible ✅ 

Il y’a énormément de boutiques qui proposent de reverser une partie de leur CA à chaque commande réalisée. 

Cela crée de l’engagement chez le client. Il fait une bonne action tout en se faisant plaisir 🫱🏾‍🫲🏻 https://t.co/oHNPA3Bl6r",['concurrentiel'],82.127.173.96
147,147.0,,1655676817586397185,-1,J'aurais du grandir dans un desert palestinien sans rien connaître du monde... au lieu de ça je revise ppur un metier qui va m'apporter que des problèmes,['desert'],82.127.173.96
148,148.0,,1656047218938265603,-1,"@LubulaOdry @moise_katumbi Oui oui vous ne savez pas ?@moise_katumbi a corrompu Dieu pour qu'il pleuve abondamment et qu'il ait de l'inondation avec   des centaines des morts à kalehe,il a aussi bloqué les dossiers des congolais dans le serveur américain afin qu'il ait plus d'électeurs ...mbok'oyo🤦🤦😂😂",['serveur'],82.127.173.96
149,149.0,,1655951704372957187,1,"#Doctoctoc La cytolyse hépatique quasi-constante dans l'EBV on parle de cb de xN environ? 

Visiblement les hépatites fulminantes on est sur des scores d'ASAT et d'ALAT à plusieurs milliers d'unités.
J'en ai une à 10N ASAT et 15N ALAT, ça reste ""modéré""?",['biologie'],82.127.173.96
150,150.0,,1656436902080270337,1,@Jean_Monique87 @Algeria_FC Salut frérot j’ai une question ta quoi contre belmadi ? Jsuis ouvert à entendre ton point de vu,['echecs'],82.127.173.96
151,151.0,,1656737068087758848,1,"🥨 La campagne d'adhésion se poursuit via helloasso. Pour les gens ayant choisi l'option retrait au local, vos cartes sont disponibles au bar dès l'ouverture du local samedi.",['barbecue'],82.127.173.96
152,152.0,,1656379389364371459,1,"Bref il y a un nouvel épisode de #askprof . c'est en réponse à un tweet de @blackdekpe , le contexte est dans la vidéo .
Bon visionnage. https://t.co/ykRxB9XgAO https://t.co/5fuXAO5F9C",['episode'],82.127.173.96
153,153.0,,1657122770227003394,1,@NoNameNoLife49 Mdrr tu vois à quel point ils sont fou,['barbecue'],82.127.173.96
154,154.0,,1652679750345736192,1,"Sensation de ouf avec cette salope, ma main et ma teub en même temps dans son boule 🔥🔥🔥💦🌤️ https://t.co/P4KkLzSmXo",['sensation'],82.127.173.96
155,155.0,,1655547293850845184,-1,"@jackj8737 @BoxisGabin Effectivement, et surtout, rien ne prouve que la proposition provenait de l'homme. Aujourd'hui, les femmes sont généralement les premières à proposer ce raccourci aux hommes qu'elles jugent apte à pouvoir l'accepter... des deux cotés, c'est inadmissible. Cinq ans après, vous… https://t.co/5YvuGE9e0N",['apte'],82.127.173.96
156,156.0,,1657515428254498816,1,"@vikvancleef Pas calé sur l'univers star wars mais il m'intéresse ouais 

T'as vu andor?",['star_wars'],82.127.173.96
157,157.0,,1656034433336524800,-1,"Énième occasion de rappeler que les #enseignants, Bac+5 + concours, 2500E nets en fin de carrière, financent sur leurs fonds propres leur outil de travail https://t.co/qobILkG4X6","['informatique', 'coiffeur']",82.127.173.96
158,158.0,,1657100839356383232,1,@glmrcq Bien sur et deux saison ou il joue quasi tout les match en 3 ans l’amélioration est fulgurante,['amelioration'],82.127.173.96
159,159.0,,1655721562417315840,1,@vagabondII sous sol la défense ya dquoi faire du bon contenu,['defense'],82.127.173.96
160,160.0,,1655303812691705856,1,@kakashi84958981 Jouer sur l’ordinateur c’est la base 👀,['ordinateur'],82.127.173.96
161,161.0,,1656287003988639744,-1,"Mais, surtout, cette sanction existe déjà, article 1741 du CGI... https://t.co/8w2BNRdtbP",['sanction'],82.127.173.96
162,162.0,,1657479630507393024,-1,"@publicsenat @StephPiednoir @annelaurebonnet Les choses ne sont absolument pas actées, on ne peut accepter l'imposition, sans mandat ni vote, d'une régression sociale majeure largement rejetée, pour de faux prétextes.",['imposition'],82.127.173.96
163,163.0,,1656799011603398656,1,"@ArmandCt3 Sur ces jolis mots, bonne nuit Armand✨✨🌙⭐️⭐️⭐️",['gentil'],82.127.173.96
164,164.0,,1654516307705094144,1,"CONCOURS ONE PIECE ! 🔥

Tentez de remporter cette magnifique figurine SFC de Portgas D. Ace ! 

• Follow @abystyle_studio et @0nePieceNews_ 
• RT ce tweet 
• Tag un ami 

TAS le 12/05 https://t.co/sPdkC4W6We",['studio'],82.127.173.96
165,165.0,,1656429505903247361,1,"@BridgetDorient Koukou je sais que c'est un peu brut!
Mais je pense que vous avez un vrai Humour compatible!
C'est vrai qu'en me relisant je me dis que j'ai dû blesser quelques personnes!
En cas où je leur présente aucune excuse!🤣😂😍",['brut'],82.127.173.96
166,166.0,,1642449361584963585,-1,"Nestlé Waters privatise l'eau des sous-sols, ici cet éleveur Vosgien a interdiction de puiser l'eau de son terrain pour abreuver ses bêtes, les puits ont été condamnés.

Extrait de pièce à conviction avril 2020. France 3. https://t.co/oJuDezTJpx",['conviction'],82.127.173.96
167,167.0,,1657131885795917825,0,"@Tay_RMA Salut, je viens lâcher pire https://t.co/v2BuWeUVh7",['livraison'],82.127.173.96
168,168.0,,1656052433812897793,-1,"@francoislegault Deux poids deux mesures, l’incohérence à son paroxysme. La @coalitionavenir brouillonne sur toute la ligne ….  

Gestion du Québec à la petite semaines aux sondages et sans aucune conviction réelle 🤦‍♂️

https://t.co/2vegyf1rx6",['conviction'],82.127.173.96
169,169.0,,1656767365479055361,1,"@NapoleonReivax @MarwanBelkacem Ils se sont chiés dessus en championnat, 5 points de retard de la ldc a 4 journées de la fin…",['sanction'],82.127.173.96
170,170.0,,1657160586914873345,1,@juvia_feur @vivigloo Mais j'y ai quand même pensé 😎,['feur'],82.127.173.96
171,171.0,,1657481305276203009,-1,"#100joursdezbeul #ReformeDesRetaites 
Le Grand Prix de la colère à Pau 🤬 

200 personnes à l'appel de la CGT, FSU et SUD  ont essayé de forcer l'enceinte du Grand Prix et une poignee a réussi à s'approcher des pistes malgré le gazage et matraquage par la police de Macron 🤬✊ https://t.co/oXL2d0P3KD https://t.co/vupXoMzKxY","['macron', 'police']",82.127.173.96
172,172.0,,1657499657939894273,-1,@zoe_drtt comment tu peux etre nul à minecraft tu poses des bloc genre,['minecraft'],82.127.173.96
173,173.0,,1655723182156857345,-1,"@BaumE__ @Youridefou Personne fait ca pour sauver un gosse, t as pas le temps d aller chercher tous ces outils et prendre le temps, je suis sure que toutes les voitures ne sont pas aussi simple à ouvrir",['vitre'],82.127.173.96
174,174.0,,1655203684387569665,1,"Voilà le visage de la Cécile qui nous manque. Celle avec qui parler littérature et philo autour d'une bière, celle avec qui refaire le monde, celle qui a toujours un mot de consolation pour les copines avec un vague à l'âme. Cécile a été là pour moi quand j'en avais besoin. Je… https://t.co/MuX7g9DYIE https://t.co/9nbRHV327c",['litterature'],82.127.173.96
175,175.0,,1655341861828009986,1,@sahiim_ Tu vas envoyer de la couleur ?,['couleur'],82.127.173.96
176,176.0,,1655999197315833857,1,Mbungu Kianga David ou l'incarnation de la politique centrée sur les valeurs et la poursuite ultime de l'intérêt général (Portrait) https://t.co/NOcwKjBd5t,['ultime'],82.127.173.96
177,177.0,,1656237336072527873,-1,@TaiebYohann BFM est un merdia qui sert une soupe misérable au peuple écervelé.,['merdia'],82.127.173.96
178,178.0,,1657157905802489856,1,@kangambanga HAHAHAHAHAHAHAHAHA la rage est réelle 😭😭😭,['rage'],82.127.173.96
179,179.0,,1656412930848563200,1,"@KellAlix2 Cet esprit de pionnier rappelle les débuts de l'aviation
Tout ce que j'aime

Mais en général, ces rêves de fous comme l'avion finissent par devenir réalité",['aviation'],82.127.173.96
180,180.0,,1655351468327596032,1,"Une folie quand même... Ca va faire bizarre.
Mais c'est un signe tres fort sur la volonté de Textor de faire des changements.",['bizarre'],82.127.173.96
181,181.0,,1656192702344511490,1,"La Beac officialise son adhésion au Réseau banque et finance durable de la Banque Mondiale .
Cc @dahliakhalifa @IFC_fr https://t.co/isSrAc3lDo","['finance', 'banque']",82.127.173.96
182,182.0,,1657170357965471746,-1,@RomeoYopa @den_eyenga @albertleanne @Bbsbooky @BogossGilou @Borismvogo2 @DulianeKems @sayitlouwd @MlleEtoocarmen @Manucia_mbella @margaret_cyn Si tu peux critiquer sans être dans l'entreprise pourquoi pas proposer également ?,['entreprise'],82.127.173.96
183,183.0,,1656796758893051906,1,Arrêté du 3 avril 2023 portant interdiction de mise sur le marché d'extincteurs et prescrivant la mise en conformité d'extincteurs #ARRETE https://t.co/oFkQAl6lqG,['interdiction'],82.127.173.96
184,184.0,,1657512723498844162,1,@rogerzabel @semaine_golfe Profites mon Roger😘,['golfe'],82.127.173.96
185,185.0,,1657168310071377922,-1,"@GaveEmmanuelle ""Ma gardienne"" comme mon taxi, mon boulanger, mon coiffeur !
Mince ces gens ne vous appartiennent pas !
Je ne comprends pas ce langage. 
Je peux parler de ma voiture, de mon fils (parce que je crois être son père) mais mon boulanger...jamais.",['coiffeur'],82.127.173.96
186,186.0,,1657510258187616258,1,@liaporali ménage à trois. Simples,['menage'],82.127.173.96
187,187.0,,1656751649656848386,1,"@EmilienSchultz Tout mon soutien Émilien, j'ai beaucoup appris en lisant tes travaux et en suivant tes projets, je ne doute pas un instant qu'ils continueront d'intéresser dans comme en dehors de l'ESR.",['racine'],82.127.173.96
188,188.0,,1655303060267122690,-1,"Une société privée annule arbitrairement des billets. Puis les moyens de l’État sont déployés à son service  : barrage policier sur la route, un sous-préfet.

Sur quel fondement juridique ? Arrêté préfectoral ? Interdiction de stade ? 
Et les libertés publiques ? 

#ESTACPSG https://t.co/Xqe76zdRFi",['interdiction'],82.127.173.96
189,189.0,,1657430441320693762,0,@TheBarzul 33,['batman'],82.127.173.96
190,190.0,,1657471466311434242,0,@oqaqiq @henri1968 Je crois avoir lu que c'est un signe de stress. J'ai vu mon chat faire ça une fois.,['symptome'],82.127.173.96
191,191.0,,1655345584126013440,1,l'Amour ultime ❤️ https://t.co/ElhnbHqrL9,['ultime'],82.127.173.96
192,192.0,,1657463868187197443,1,Un monsieur a dit dès qu’on monte dans sa voiture c’est sans culotte 😭😭😭😭😭 mais meeeerde,['bizarre'],130.79.220.81
193,193.0,,1655358819948478467,-1,"@FreedomRadioFR @LCI @gerard_larcher @mchantrait Tu voulais ""voter"" pour un candidat qui n'a pas eu ses 500 signatures peut-être? 
Réfléchi un peu : Pourquoi certains candidats connus ou non n'ont pas eu leurs parrainages? Pourquoi d'autres ont été soutenus (comme Zemmour).Fais fonctionner ton esprit critique avant de dénoncer!","['critique', 'zemmour']",130.79.220.81
194,194.0,,1657037061776392195,-1,"Aidez le a ratio la meuf qui pense que zemmour est moins dangereuse que les discours intersectionnels.

Le ratio doit être massif https://t.co/6jgtpzl9vN",['ratio'],130.79.220.81
195,195.0,,1656045740374802435,-1,Rends les titres sale voleur. https://t.co/BhpC78SgpE,['voleur'],130.79.220.81
196,196.0,,1655441949577363459,-1,@Le_Figaro La liberté d'expression de Cnews le meRdia droite dure chrétienne,['merdia'],130.79.220.81
197,197.0,,1656792313870336003,-1,@Andoytb @_RapMinute @EliasOttari c'est de la codéine mélangée a du soda,['soda'],130.79.220.81
198,198.0,,1656048063146803203,-1,"@fhagur @thea_cake @YsiadH @steph_baltus @SeeMyPing @noel_mace @leyronnas @glad33bx @fredchristian__ @BillyTheTroll @bdauvissat @sylv_coud @AlineLSMN @axellinkv2 @AlmigraDev @toham_tech @samuelbreuillet @nice_digit_com @_yom_ @jlb666 ouai mais je sais même plus pourquoi j'en parlais xD

ce fils a vraiiiiiment dérivé",['derive'],130.79.220.81
199,199.0,,1655347342185250819,-1,"@carmabab35 @c_drouault C'est un peu ça. J'aime pas me brider, mais en même temps...

1) Je veux pas me planter et donner du grain à moudre à des cons.
2) J'ai pas envie de subir une énorme shitstorm, j'ai testé et je gère mal XD",['grain'],130.79.220.81
200,200.0,,1655289716340604931,1,Seulement l’épisode 5 😭😭😭. Imaginez le climax de l’arc #DemonSlayer https://t.co/pNkrmd5TjL,['episode'],130.79.220.81
201,201.0,,1656053952083836931,-1,@falias503 Non ils ont le droit à tout ! par contre la moindre petite entreprise privée est emmerdée à longueur d'année par les taxes et la paperasserie inutile,['longueur'],130.79.220.81
202,202.0,,1655346285187137538,1,"Déjà 97 sur le serveur en si peu de temps, demain les 100 membres et plus encore ? 💥

Merci à tous de nous suivre et de nous rejoindre ! Cela nous fait à tous extrêmement plaisir !

Et si vous souhaitez nous rejoindre c'est par ici : 
https://t.co/QBEhSxm9Lk

#HonkaiStarRail #FR https://t.co/4cQQ2osSA9",['serveur'],130.79.220.81
203,203.0,,1657151974003933184,0,@satudelrey SOCORROOOOOO,['jupiter'],130.79.220.81
204,204.0,,1657381187818586112,1,"🚨 Savage Toddy vient de sortir un morceau dédicacé a son frère intitulé 

« Tout s’en va sauf les souvenirs » https://t.co/BXHNKWxSKV",['morceau'],130.79.220.81
205,205.0,,1656645408808943621,-1,"🔴 Strasbourg : Un ex-animateur périscolaire condamné à sept ans de prison ferme pour agressions sexuelles sur 17 enfants 
#Soutien #Actu #Police #Gendarmerie #Justice

https://t.co/ybGrT9scYy",['strasbourg'],130.79.220.81
206,206.0,,1656428843136106501,-1,"@CNEWS Dit le monsieur qui aide à ce désert médical , c’est sûr qu’il le sait",['desert'],130.79.220.81
207,207.0,,1656052247250255877,-1,Vous êtes bêtes vous le faite exprès l'idée c'est s'impose le drapeau européen elle parle de sont sentiment @CNEWS @JPasquet la madame levy https://t.co/JZHCY4MVYS,['racine'],130.79.220.81
208,208.0,,1657493836812173313,-1,"@Devin_rouge @ChefProjet @MontanaFranck1 @AlainSerres5 C'est une base du capitalisme. La plus-value c'est ce que le patron vole au salarié. Le patron qui automatiserait tout ne ferait plus de plus-value, donc ça n'arrivera pas.",['rejet'],130.79.220.81
209,209.0,,1654234473326600195,-1,"Les #PaysBas SAISISSENT 3000 fermes pour atteindre de nouveaux objectifs climatiques.  Il est INTERDIT aux agriculteurs de créer de nouvelles fermes ailleurs en Europe. J'ai interviewé ce jeune agriculteur hollandais qui va perdre la ferme familiale
#WefAgenda2030 BIENTÔT EN🇫🇷 https://t.co/3YNmaxrO60",['agriculteur'],130.79.220.81
210,210.0,,1656359669521166338,1,Bientôt l’été et toujours bon de rappeler que le melon foudroie la pastèque https://t.co/p57aeZfnVr,['inverse'],130.79.220.81
211,211.0,,1656263959136153600,-1,"La #DeFi multiversX prend forme avec ces modules et des partenariats, comme avec AshSwap. Les choses sérieuses commencent, et la concurrence aussi! 💪🔥",['concurrentiel'],130.79.220.81
212,212.0,,1656802668294156288,-1,@beaudonnet Ah parce que France Télévisions et tous les autres médias français ne sont pas déjà dans les mains de Jupiter ? Vous plaisantez !,['jupiter'],130.79.220.81
213,213.0,,1655360458885308419,-1,Wow ça fait trop bizarre… il va nous manquer en tout cas https://t.co/hq4FrgyleA,['bizarre'],130.79.220.81
214,214.0,,1657142069448548352,1,"@aorelia1982 @franckgreen51 C'est étudié pour !
https://t.co/mP2LkRF70J",['longueur'],130.79.220.81
215,215.0,,1656063784157429761,0,ella se come un photoshoot con hugo comte https://t.co/zwQMPEc7Op,['comte'],130.79.220.81
216,216.0,,1656647418006454272,-1,"❌ Le député RN a renoncé à sa visite grâce à la mobilisation des collègues d’Henri-Wallon, rejoint•es par le collège Marie-Laurencin voisin, et par tous•tes celles et ceux qui ont répondu à l’appel ! 👏👏👏 https://t.co/o6XP6ecEjX https://t.co/l40HrppmLm",['college'],130.79.220.81
217,217.0,,1656053472502992898,1,@Papillonne87 @lafrancecoquine Bonsoir wouah qu elle magnifique vue sur un joli ptit cul et jolie lingerie 🔥🔥🍑😈🥰😍😍😍,['lingerie'],130.79.220.81
218,218.0,,1655335576642506753,-1,"@DidierMaisto C'était le probleme de Jacques Villeret aussi. Une immense sensibilité, un physique moins gracieux.",['cheval'],130.79.220.81
219,219.0,,1656330571562246144,0,"Les travaux de rénovation de la Laiterie pourraient être âprement discutés. Si l’extension de la grande salle est plutôt consensuelle, la nouvelle d’un déplacement de la petite salle dans l’enceinte de l’Espace K a été très mal accueillie par les salariés

https://t.co/WOHSTYJF4O",['renovation'],130.79.220.81
220,220.0,,1657101189090009088,1,@yaourtowomen les valises cabine se pèsent pas avec transavia tqt,['cabine'],130.79.220.81
221,221.0,,1655702570302595072,-1,@93120Lc @Etleau Psq il a jouer bcp moins de match et à tirer bcp moins de penalty par générosité 😂😂 mais dcp tu répond tjr pas à ma question ! Pq penaldo a moins de trophée individuel ? Moins de trophée collectif ? Moins de trophée majeur ? Moins de passe d ? Et un moins bon ratio but ?,['ratio'],130.79.220.81
222,222.0,,1655359475430088704,-1,Wsh le vieux sénile il va prendre sa retraite la tête jsuis choqué https://t.co/dN1Hxloohy,['retraite'],130.79.220.81
223,223.0,,1656772661404393472,-1,@Bilataa t’y connais quoi toi tfacon,['soda'],130.79.220.81
224,224.0,,1657518353894760448,-1,"@nicoleodera @bastamedia_ Les incidents peuvent paraître isolés et les cibles diverses, mais les stratégies à l’œuvre, ainsi que les groupes qui les déploient, sont souvent les mêmes.

🔸Un certain Bernard Germain a ainsi monté, début 2023, la coordination « Partout Callac », du nom de la petite ville des",['asile'],130.79.220.81
225,225.0,,1655322470260301824,-1,"La présidente de l’Assemblée nationale Yaël Braun-Pivet veut  travailler sur la réforme des institutions . « Réformer nos institutions est l’une des réponses à la défiance qui grandit envers la classe politique, à l’abstention, qui ne cesse de monter, aux actes de violences… https://t.co/B9NNurMRPX",['politique'],130.79.220.81
226,226.0,,1656182537729761280,1,"Bonjour @davidlisnard En tant que Président de @l_amf , êtes-vous favorable à la suppression de la Loi PLM permettant de faire de Paris (entre autres) une véritable démocratie  locale avec un Maire élu par l'ensemble de ses électeurs? Cordialement",['suppression'],130.79.220.81
227,227.0,,1657394268531482624,1,"🚨 Nouvelle blessure pour N’Golo Kanté. 🇫🇷

Le Français, qui a ressenti une douleur à l'aine à l'entraînement, sera absent plusieurs semaines a annoncé Frank Lampard. 🤕 https://t.co/8VLcUKOlmW","['edf', 'entrainement']",130.79.220.81
228,228.0,,1657267133204553728,1,"@franceinfo Oui, il y a aujourd'hui des millions de personnes sans emploi qui ont été radié de pôle emploi...
Triste réalité !",['pole'],130.79.220.81
229,,,1657128936466251778,1,@cmoitibo beau tracteur ceci dit l’agriculteur tsais,['agriculteur'],92.184.124.50
230,,,1655342512872062977,-1,"@RoullierY @MignonetA Yves, est-ce que tu crois que le Tigre du Bengal va venir s'installer en forêt de Bord parcequ'on y met un morceau de viande ? Bon. Alors un nichoir, c'est pareil. Une espèce non présente ne va pas faire 2000km pour s'installer parcequ'un nichoir a été installé.",['morceau'],92.184.124.50
231,,,1657535485982433281,-1,"@Christi90181420 @iciquebec Si une espèce/individu vient au monde avec cette déviance, elle se peut pas se reproduire et ainsi, ce trait est pas transmis.  La nature est bien faite.  Faites vous soigner et arrêtez de recruter des enfants",['nature'],92.184.124.50
232,,,1655722382718296065,-1,@Kevin06019158 @MA_PerreaultTVA J'espère qu'il seront 100% dans un meilleur décor bootleg de l'année passée. ça faisait ligue de garage,['decor'],92.184.124.50
233,,,1656086119203627009,1,@kamilabderrahmn @Cyrilhanouna Il paraît que Zemmour aurait un cousin par alliance qui aurait volé un vélo. C'est incroyable que personne n'en parle.,"['velo', 'zemmour']",92.184.124.50
234,,,1656720674851807233,1,"Comme d habitude on regarde le symptôme et non pas la cause.
Je ne crois pas qu'il ait fait ça de gaieté de cœur. https://t.co/hpvNkR7avn",['symptome'],92.184.124.50
235,,,1657503067569283073,1,Le plan des banques centrales est clair : la hausse des marchés actions 📈 #bourse #actions #économie https://t.co/FRICwRUZoN,['bourse'],92.184.124.50
236,,,1656252424632295425,-1,"@LIBERTA_PARITA @CalmiNois Le Dell Children's Medical Center d'Austin effectue-t-il des procédures illégales de « transition » sexuelle sur les enfants ? Le procureur général du Texas ouvre une enquête sur des pratiques troublantes
9 mai 2023-Ethan Huff
https://t.co/VvSAOJSDMp",['dell'],92.184.124.50
237,,,1655700574484979713,0,Senegal mo dakk cinema 😭😭 https://t.co/IWPvi9n78p,['ultime'],92.184.124.50
238,,,1657466969979772929,1,"A défaut de pas voir les étoiles au plafond je vais lui en faire voir d’une autre façon 🤭

💥 #FaceSlapping FinDom PayPig Slave Soumis Dominatrice Strasbourg FinD PayPig Moneyslave Domination 💥 https://t.co/1jW6uIBXkA",['strasbourg'],92.184.124.50
239,,,1656437612347809793,1,que qqun fasse le montage avec l'effet potion invisibilité minecraft svp j'ai trop la flemme https://t.co/mnbasjbmN4,['minecraft'],92.184.124.50
240,,,1656083350560333825,0,@SebGagne07 @dede_shadow Les capitals ont des espoirs en banque pour échange de premiers choix ? Si Mitchkov est dispo et que Canadiens le veut pas ?,['banque'],92.184.124.50
241,,,1656789701360009216,-1,"@YannPers Je réfute cette analyse tout comme je réfutais les propos de Parizeau à l’époque. Comme vous précisez, ceux qui se définissent comme québécois ont voté OUI à 63 %. Mais on impute l’échec du NON aux anglos et les quelques neo québécois qui ont voté. Ceux-ci ne font pas le poids.",['echecs'],92.184.124.50
242,,,1655865707790204928,-1,Fête la + populaire d'Europe : Des milliers de babtous 🐷 entassés sur 10m2 qui se droguent et copulent en public. L'odeur infecte de sueur mélangée à la bière se diffuse à des kms à la ronde (et ils ont le culot de parler de sauvagerie pcq des noirs font twerker des jap mdr) https://t.co/bl0TLAS9v4 https://t.co/7lwVuSDxQW,['europe'],92.184.124.50
